leagueLevel,league,first,trophySelector,colour,sport,championship,trophy,month,year,number,date,note,t1,t1loc,nth,t1coord,t2,t2loc,t2coord,t3,t3loc,t3coord,t4,t4loc,t4coord
NCAA,NCAA D1 - Women,FALSE,trophy-soccer-w,#386cb0,soccer-women,NCAA Division I Women's Soccer Championship,,December,1984,574,12/1/1984,,University of North Carolina,"Chapel Hill, North Carolina",5,"[-79.0558445, 35.9131996]",University of Connecticut,"Mansfield, Connecticut","[-72.2292913, 41.788489]",University of Massachusetts,"Amherst, Massachusetts","[-72.5198537, 42.3732216]",University of California,"Berkeley, California","[-122.272747, 37.8715926]"
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1985,575,1/1/1985,"AP, FWAA, NFF, USA/CNN, UPI",Brigham Young University,"Provo, Utah",1,"[-111.6585337, 40.2338438]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,1985,576,1/1/1985,,Montana State University,"Bozeman, Montana",1,"[-111.0429339, 45.6769979]",Louisiana Tech,"Rouston, Pennsylvania","[-92.6680377, 32.5098297]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,1985,577,1/1/1985,,San Francisco 49ers,"San Francisco, California",4,"[-122.4194155, 37.7749295]",Miami Dolphins,"Miami, Florida","[-80.1917902, 25.7616798]",Pittsburgh Steelers,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]"
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1985,578,3/1/1985,,Villanova University,"Villanova, Pennsylvania",1,"[-75.3491813, 40.0375832]",Georgetown University,"Washington, DC","[-77.0368707, 38.9071923]",St. John's University (NY),"Queens, New York","[-73.7948516, 40.7282239]",,,
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Larry O'Brien Championshop Trophy,April,1985,579,4/1/1985,,Los Angeles Lakers,"Los Angeles, California",40,"[-118.2436849, 34.0522342]",Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Denver Nuggets,"Denver, Colorado","[-104.990251, 39.7392358]",Philadelphia 76ers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]"
NCAA,NCAA D1 - Women,FALSE,trophy-basketball-w,#386cb0,basketball-women,NCAA Division I Women's Basketball Tournament,,April,1985,580,4/1/1985,,Old Dominion University,"Norfolk, Virginia",1,"[-76.2858725999999, 36.8507689]",University of Georgia,"Athens, Georgia","[-83.357567, 33.9519347]",Western Kentucky University,"Bowling Green, Kentucky","[-86.4808043, 36.9685219]",University of Louisiana-Monroe,"Monroe, Louisiana","[-92.1193012, 32.5093109]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,1985,581,5/1/1985,,Edmonton Oilers,"Edmonton, Alberta",11,"[-113.4909267, 53.544389]",Philadelphia Flyers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Chicago Blackhawks,"Chicago, Illinois","[-87.6297982, 41.8781136]",Quebec Nordiques,"Quebec City, Quebec","[-71.2079809, 46.8138783]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1985,582,6/1/1985,,University of Miami,"Miami, Florida",5,"[-80.1917902, 25.7616798]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",University of Arkansas,"Fayetteville, Arkansas","[-94.1718542, 36.082156]",Mississippi State University,"Starkville, Mississippi","[-88.8183871999999, 33.4503998]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1985,583,10/1/1985,,Kansas City Royals,"Kansas City, Missouri",2,"[-94.5785667, 39.0997265]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Toronto Blue Jays,"Toronto, Ontario","[-79.3831843, 43.653226]",Los Angeles Dodgers,"Los Angeles, California","[-118.2436849, 34.0522342]"
CFL,CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1985,584,11/1/1985,,BC Lions,"Vancouver, British Columbia",2,"[-123.1207375, 49.2827291]",Hamilton Tiger-Cats,"Hamilton, Ontario","[-79.8711024, 43.2557206]",Winnipeg Blue Bombers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",Montreal Concordes,"Montreal, Quebec","[-73.567256, 45.5016889]"
NCAA,NCAA D1 - Women,FALSE,trophy-volleyball-w,#386cb0,volleyball-women,NCAA Division I Women's Volleyball Championship,,December,1985,585,12/1/1985,,University of the Pacific,"Stockton, California",1,"[-121.2907796, 37.9577016]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]",University of South Carolina,"Columbia, South Carolina","[-81.0348144, 34.0007104]",University of California-Los Angeles,"Los Angeles, California","[-118.2436849, 34.0522342]"
NCAA,NCAA D1 - Women,FALSE,trophy-soccer-w,#386cb0,soccer-women,NCAA Division I Women's Soccer Championship,,December,1985,586,12/1/1985,,George Mason University,"Fairfax, Virginia",1,"[-77.3063732999999, 38.8462235999999]",University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]",Colorado College,"Colorado Springs, Colorado","[-104.8213634, 38.8338816]",University of Massachusetts,"Amherst, Massachusetts","[-72.5198537, 42.3732216]"
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1986,587,1/1/1986,"AP, FWAA, NFF, USA/CNN, UPI",University of Oklahama,"Norman, Oklahoma",7,"[-97.4394777, 35.2225668]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,1986,588,1/1/1986,,Georgia Southern University,"Statesboro, Georgia",1,"[-81.7831674, 32.4487876]",Furman University,"Greenville, South Carolina","[-82.3940104, 34.8526175999999]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,1986,589,1/1/1986,,Chicago Bears,"Chicago, Illinois",19,"[-87.6297982, 41.8781136]",New England Patriots,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Miami Dolphins,"Miami, Florida","[-80.1917902, 25.7616798]",Los Angeles Rams,"Los Angeles, California","[-118.2436849, 34.0522342]"
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1986,590,3/1/1986,,University of Louisville,"Louisville, Kentucky",2,"[-85.7584557, 38.2526647]",Duke University,"Durham, North Carolina","[-78.898619, 35.9940329]",Louisiana State University,"Baton Rouge, Louisiana","[-91.1871465999999, 30.4514677]",University of Kansas,"Lawrence, Kansas","[-95.2352501, 38.9716689]"
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Larry O'Brien Championshop Trophy,April,1986,591,4/1/1986,,Boston Celtics,"Boston, Massachusetts",27,"[-71.0588801, 42.3600825]",Houston Rockets,"Houston, Texas","[-95.3698028, 29.7604267]",Los Angeles Lakers,"Los Angeles, California","[-118.2436849, 34.0522342]",Milwaukee Bucks,"Milwaukee, Wisconsin","[-87.9064736, 43.0389025]"
NCAA,NCAA D1 - Women,FALSE,trophy-basketball-w,#386cb0,basketball-women,NCAA Division I Women's Basketball Tournament,,April,1986,592,4/1/1986,,University of Texas,"Austin, Texas",8,"[-97.7430608, 30.267153]",University of South Carolina,"Columbia, South Carolina","[-81.0348144, 34.0007104]",Western Kentucky University,"Bowling Green, Kentucky","[-86.4808043, 36.9685219]",University of Tennessee,"Knoxville, Tennessee","[-83.9207392, 35.9606384]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,1986,593,5/1/1986,,Montreal Canadiens,"Montreal, Quebec",32,"[-73.567256, 45.5016889]",Calgary Flames,"Calgary, Alberta","[-114.0708459, 51.0486151]",St Louis Blues,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1986,594,6/1/1986,,University of Arizona,"Tucson, Arizona",3,"[-110.9747108, 32.2226066]",Florida State University,"Tallahassee, Florida","[-84.2807328999999, 30.4382559]",University of Miami,"Miami, Florida","[-80.1917902, 25.7616798]",Oklahoma State University,"Stillwater, Oklahoma","[-97.0583681, 36.1156071]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1986,595,10/1/1986,,New York Mets,"New York, New York",45,"[-74.0059728, 40.7127753]",Boston Red Sox,"Boston, Massachusetts","[-71.0588801, 42.3600825]",California Angels,"Los Angeles, California","[-118.2436849, 34.0522342]",Houston Astros,"Houston, Texas","[-95.3698028, 29.7604267]"
CFL,CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1986,596,11/1/1986,,Hamilton Tiger-Cats,"Hamilton, Ontario",14,"[-79.8711024, 43.2557206]",Edmonton Eskimos,"Edmonton, Alberta","[-113.4909267, 53.544389]",BC Lions,"Vancouver, British Columbia","[-123.1207375, 49.2827291]",Toronto Argonauts,"Toronto, Ontario","[-79.3831843, 43.653226]"
NCAA,NCAA D1 - Women,FALSE,trophy-volleyball-w,#386cb0,volleyball-women,NCAA Division I Women's Volleyball Championship,,December,1986,597,12/1/1986,,University of the Pacific,"Stockton, California",2,"[-121.2907796, 37.9577016]",University of Nebraska,"Lincoln, Nebraska","[-96.7025955, 40.813616]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]"
NCAA,NCAA D1 - Women,FALSE,trophy-soccer-w,#386cb0,soccer-women,NCAA Division I Women's Soccer Championship,,December,1986,598,12/1/1986,,University of North Carolina,"Chapel Hill, North Carolina",6,"[-79.0558445, 35.9131996]",Colorado College,"Colorado Springs, Colorado","[-104.8213634, 38.8338816]",George Mason University,"Fairfax, Virginia","[-77.3063732999999, 38.8462235999999]",University of Massachusetts,"Amherst, Massachusetts","[-72.5198537, 42.3732216]"
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,1987,599,1/1/1987,,Georgia Southern University,"Statesboro, Georgia",2,"[-81.7831674, 32.4487876]",Arkansas State University,"Jonesboro, Akansas","[-90.704279, 35.8422967]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1987,600,1/1/1987,"AP, FWAA, NFF, USA/CNN, UPI",Penn State University,"Centre Country, Pennsylvania",4,"[-77.8367282, 40.8765649]",,,,,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,1987,601,1/1/1987,,New York Giants,"New York, New York",46,"[-74.0059728, 40.7127753]",Denver Broncos,"Denver, Colorado","[-104.990251, 39.7392358]",Cleveland Browns,"Cleveland, Ohio","[-81.6943605, 41.49932]",Washington Redskins,"Washington, DC","[-77.0368707, 38.9071923]"
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1987,602,3/1/1987,,University of Indiana,"Bloomington, Indiana",5,"[-86.5263856999999, 39.165325]",Syracuse University,"Syracuse, New York","[-76.1474243999999, 43.0481221]",University of Nevada-Las Vegas,"Las Vegas, Nevada","[-115.1398296, 36.1699412]",Providence College,"Providence, Rhode Island","[-71.4128343, 41.8239891]"
NCAA,NCAA D1 - Women,FALSE,trophy-basketball-w,#386cb0,basketball-women,NCAA Division I Women's Basketball Tournament,,April,1987,603,4/1/1987,,University of Tennessee,"Knoxville, Tennessee",2,"[-83.9207392, 35.9606384]",Louisiana Tech,"Rouston, Pennsylvania","[-92.6680377, 32.5098297]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",Long Beach State,"Long Beach, California","[-118.1937395, 33.7700504]"
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Larry O'Brien Championshop Trophy,April,1987,604,4/1/1987,,Los Angeles Lakers,"Los Angeles, California",41,"[-118.2436849, 34.0522342]",Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Seattle SuperSonics,"Seattle, Washington","[-122.3320708, 47.6062095]",Detroit Pistons,"Detroit, Michigan","[-83.0457538, 42.331427]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,1987,605,5/1/1987,,Edmonton Oilers,"Edmonton, Alberta",12,"[-113.4909267, 53.544389]",Philadelphia Flyers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1987,606,6/1/1987,,Stanford University,"Stanford, California",3,"[-122.1660756, 37.4241059999999]",Oklahoma State University,"Stillwater, Oklahoma","[-97.0583681, 36.1156071]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",Louisiana State University,"Baton Rouge, Louisiana","[-91.1871465999999, 30.4514677]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1987,607,10/1/1987,,Minnesota Twins,"Minneapolis, Minnesota",15,"[-93.2650108, 44.977753]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Detroit Tigers,"Detroit, Michigan","[-83.0457538, 42.331427]",San Francisco Giants,"San Francisco, California","[-122.4194155, 37.7749295]"
CFL,CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1987,608,11/1/1987,,Edmonton Eskimos,"Edmonton, Alberta",13,"[-113.4909267, 53.544389]",Toronto Argonauts,"Toronto, Ontario","[-79.3831843, 43.653226]",Winnipeg Blue Bombers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",BC Lions,"Vancouver, British Columbia","[-123.1207375, 49.2827291]"
NCAA,NCAA D1 - Women,FALSE,trophy-soccer-w,#386cb0,soccer-women,NCAA Division I Women's Soccer Championship,,December,1987,609,12/1/1987,,University of North Carolina,"Chapel Hill, North Carolina",7,"[-79.0558445, 35.9131996]",University of Massachusetts,"Amherst, Massachusetts","[-72.5198537, 42.3732216]",University of California,"Berkeley, California","[-122.272747, 37.8715926]",University of Central Florida,"Orlando, Florida","[-81.3792365, 28.5383355]"
NCAA,NCAA D1 - Women,FALSE,trophy-volleyball-w,#386cb0,volleyball-women,NCAA Division I Women's Volleyball Championship,,December,1987,610,12/1/1987,,University of Hawaii,"Honolulu, Hawaii",3,"[-157.8583333, 21.3069444]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]",University of Illinois,"Champaign County, Illinois","[-88.2461182999999, 40.2138865]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]"
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,1988,611,1/1/1988,,University of Louisiana-Monroe,"Monroe, Louisiana",1,"[-92.1193012, 32.5093109]",Marshall University,"Huntington, West Virginia","[-82.445154, 38.4192496]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1988,612,1/1/1988,"AP, FWAA, NFF, USA/CNN, UPI",University of Miami,"Miami, Florida",6,"[-80.1917902, 25.7616798]",,,,,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,1988,613,1/1/1988,,Washington Redskins,"Washington, DC",7,"[-77.0368707, 38.9071923]",Denver Broncos,"Denver, Colorado","[-104.990251, 39.7392358]",Cleveland Browns,"Cleveland, Ohio","[-81.6943605, 41.49932]",Minnesota Vikings,"Minneapolis, Minnesota","[-93.2650108, 44.977753]"
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1988,614,3/1/1988,,University of Kansas,"Lawrence, Kansas",2,"[-95.2352501, 38.9716689]",University of Oklahama,"Norman, Oklahoma","[-97.4394777, 35.2225668]",Duke University,"Durham, North Carolina","[-78.898619, 35.9940329]",University of Arizona,"Tucson, Arizona","[-110.9747108, 32.2226066]"
NCAA,NCAA D1 - Women,FALSE,trophy-basketball-w,#386cb0,basketball-women,NCAA Division I Women's Basketball Tournament,,April,1988,615,4/1/1988,,Louisiana Tech,"Rouston, Pennsylvania",2,"[-92.6680377, 32.5098297]",Auburn University,"Auburn, Alabama","[-85.4807824999999, 32.6098566]",Long Beach State,"Long Beach, California","[-118.1937395, 33.7700504]",University of Tennessee,"Knoxville, Tennessee","[-83.9207392, 35.9606384]"
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Larry O'Brien Championshop Trophy,April,1988,616,4/1/1988,,Los Angeles Lakers,"Los Angeles, California",42,"[-118.2436849, 34.0522342]",Detroit Pistons,"Detroit, Michigan","[-83.0457538, 42.331427]",Dallas Mavericks,"Dallas, Texas","[-96.7969878999999, 32.7766642]",Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,1988,617,5/1/1988,,Edmonton Oilers,"Edmonton, Alberta",14,"[-113.4909267, 53.544389]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",New Jersey Devils,"Newark, New jersey","[-74.1723667, 40.735657]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1988,618,6/1/1988,,Stanford University,"Stanford, California",4,"[-122.1660756, 37.4241059999999]",Arizona State University,"Tempe, Arizona","[-111.9400054, 33.4255104]",Wichita State University,"Wichita, Kansas","[-97.3300529999999, 37.6871760999999]","California State University, Fullerton","Fullerton, California","[-117.9242123, 33.8703645]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1988,619,10/1/1988,,Los Angeles Dodgers,"Los Angeles, California",43,"[-118.2436849, 34.0522342]",Oakland Athletics,"Oakland, California","[-122.2711137, 37.8043637]",Boston Red Sox,"Boston, Massachusetts","[-71.0588801, 42.3600825]",New York Mets,"New York, New York","[-74.0059728, 40.7127753]"
CFL,CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1988,620,11/1/1988,,Winnipeg Blue Bombers,"Winnipeg, Manitoba",9,"[-97.1383743999999, 49.895136]",BC Lions,"Vancouver, British Columbia","[-123.1207375, 49.2827291]",Toronto Argonauts,"Toronto, Ontario","[-79.3831843, 43.653226]",Edmonton Eskimos,"Edmonton, Alberta","[-113.4909267, 53.544389]"
NCAA,NCAA D1 - Women,FALSE,trophy-soccer-w,#386cb0,soccer-women,NCAA Division I Women's Soccer Championship,,December,1988,621,12/1/1988,,University of North Carolina,"Chapel Hill, North Carolina",8,"[-79.0558445, 35.9131996]",North Carolina State,"Raleigh, North Carolina","[-78.6381787, 35.7795897]",University of California,"Berkeley, California","[-122.272747, 37.8715926]",University of Wisconsin,"Madison, Wisconsin","[-89.4012302, 43.0730517]"
NCAA,NCAA D1 - Women,FALSE,trophy-volleyball-w,#386cb0,volleyball-women,NCAA Division I Women's Volleyball Championship,,December,1988,622,12/1/1988,,University of Texas,"Austin, Texas",9,"[-97.7430608, 30.267153]",University of Hawaii,"Honolulu, Hawaii","[-157.8583333, 21.3069444]",University of Illinois,"Champaign County, Illinois","[-88.2461182999999, 40.2138865]",University of California-Los Angeles,"Los Angeles, California","[-118.2436849, 34.0522342]"
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1989,623,1/1/1989,"AP, FWAA, NFF, USA/CNN, UPI",University of Notre Dame,"Notre Dame, Indiana",13,"[-86.2379328, 41.7001908]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,1989,624,1/1/1989,,Furman University,"Greenville, South Carolina",1,"[-82.3940104, 34.8526175999999]",Georgia Southern University,"Statesboro, Georgia","[-81.7831674, 32.4487876]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,1989,625,1/1/1989,,San Francisco 49ers,"San Francisco, California",5,"[-122.4194155, 37.7749295]",Cincinnati Bengals,"Cincinnati, Ohio","[-84.5120196, 39.1031182]",Buffalo Bills,"Buffalo, New York","[-78.8783689, 42.8864467999999]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]"
